Temperature,Exposure duration,pH,Light,Type,Size,Concentration,Transcription,Cellular community - prokaryotes,Amino acid metabolism,Drug resistance: antimicrobial,"Folding, sorting and degradation",Infectious disease: bacterial,Lipid metabolism,Membrane transport,Translation,Carbohydrate metabolism,Xenobiotics biodegradation and metabolism,Energy metabolism
37,1,#N/A,#N/A,PE,50,0.25,447947,22894.28,195394.54,17424.52,73202.35,8060.16,106814.03,114112.84,177059.06,9511.66,6734.16,86722.66
37,1,#N/A,#N/A,PE,50,0.25,390550,50544.5,214224.5,10528.5,58993,12638,96657.5,201333,181760,9114.5,7653,74674
37,1,#N/A,#N/A,PE,50,0.25,265771.23,14203.59,125615.71,8257.65,43891.48,5476.15,65007.03,80846.23,119226.64,6270.9,3571.99,47672.45
37,1,#N/A,#N/A,PE,50,0.25,547204.23,61687.19,292997.51,14960.85,84854.18,20466.45,137394.63,296005.93,253154.74,12723.7,10034.49,101325.15
37,1,#N/A,#N/A,PE,50,0.25,843575.23,33553.09,346066.71,38452.4,128257.23,12782.15,195463.78,142215.73,269774.89,14243.4,10793.74,155378.7
37,1,#N/A,#N/A,PE,50,0.25,598314,33127.2,250396,27165.23,88444.37,17028.84,146130.55,148994.9,188213.05,9820.28,9658.61,108970.13
37,1,#N/A,#N/A,PE,50,0.25,590411.5,27925.5,250082.5,25462.25,89884.25,10545.5,137050.25,132865.5,198213.75,10353.5,7962.25,108728.25
37,1,#N/A,#N/A,PE,50,0.25,1045541.62,97373.73,480522.51,42283.59,148477.78,63727.04,286992.06,488571.96,361205.18,18502.37,23533.58,179421.27
17,1,#N/A,#N/A,PE,50,0.25,1146120.41,36029.92,456251.7,53291.02,174656.52,15684.04,263074.79,166784.92,355481.6,18887.87,14543.99,210842.2
17,1,#N/A,#N/A,PE,50,0.25,321206.83,19486.99,157865.91,7456.1,51402.28,7030,77981.08,109896.23,154772.14,8057.95,4380.84,52458.65
17,1,#N/A,#N/A,PE,50,0.25,1401351.5,57541,577129.9,63607.83,213334.47,24483.74,328768.85,253514.75,449856.6,23768.68,18909.11,257495.48
17,1,#N/A,#N/A,PE,50,0.25,1153670.83,53850.29,474680.11,52672.5,171970.18,28031.4,276060.68,248769.13,361368.24,18954.65,17017.84,208883.95
17,1,#N/A,#N/A,PE,50,0.25,905745.25,48093.1,380882.3,40651.45,134933.2,22912.8,218464.85,214407.2,290019.35,15159.55,14078.75,165328.7
18,1,#N/A,#N/A,PE,50,0.25,549772.48,33171.79,242524.81,23075.05,83385.13,11853.75,131077.23,135071.13,193495.84,10083.75,7886.99,101565.6
18,1,#N/A,#N/A,PE,50,0.25,356591.95,27737.8,193549,9013,63288.7,6887.95,91009.7,125024.6,186153.35,9737.2,4204.7,65042.3
18,1,#N/A,#N/A,PE,50,0.25,23868,3417.6,14188.3,489.2,3666.2,501.3,5666.1,10655.2,12748.6,650.3,367.5,4525.2
37,1,#N/A,#N/A,PE,50,0.25,588474.41,36687.72,318631.1,8259.37,98635.12,10538.19,137455.34,218263.52,313850.4,17362.02,7034.24,104191.8
37,1,#N/A,#N/A,PE,50,0.25,1134807.78,45962.94,472032.66,51102.59,175142.72,16777.51,264997.27,195533.7,372256.6,19659.93,14195.49,209562.38
37,1,#N/A,#N/A,PE,50,0.25,193550,15080.6,88230.8,7840.2,28651.2,8061.8,49766.6,70105.2,68927.1,3532.8,3505,34394.7
37,1,#N/A,#N/A,PE,50,0.25,1361183.53,63561.92,559827.16,62743.22,203673.12,33672.19,326908.5,301666.44,424371.85,22145.1,20242.6,247583.44
37,1,#N/A,#N/A,PE,50,0.25,514590.85,25628.85,220774.35,22108.9,78735,10808.7,122036.8,118966.45,175658.25,9154.7,7109.85,94075.05
18,1,#N/A,#N/A,PE,50,0.25,173953.9,12312.4,104568.7,1617.15,33765.05,3543.3,44574.75,72091.1,110634.05,6024.1,1676.15,32341.15
37,1,#N/A,#N/A,PE,50,0.25,220977.6,21241.9,119351.5,5399.5,34732.6,8736.6,55901.1,97496.3,109527.3,5664.6,3162.1,36408.9
37,1,#N/A,#N/A,PE,50,0.25,548530.38,34590.13,248514.99,21554.87,85796.74,16882.09,137092.46,169119.04,205849.31,10805.67,8639.2,100401.3
37,1,#N/A,#N/A,PE,50,0.25,1558288.75,68042.25,640735.25,71392.25,235718,34256.25,372914.75,318391.25,492126.75,25765.75,22352.5,284623.25
18,1,#N/A,#N/A,PE,50,0.25,1414181,66783.6,586713.3,64482.7,212687.7,28572.3,334137.6,292963.2,450302.1,23591.3,20034,261114.7
18,1,#N/A,#N/A,PE,50,0.25,33501,3858,18560,792.25,5409.25,837.5,7993.25,17950.5,16746.75,847.5,579.75,6562.75
18,1,#N/A,#N/A,PE,50,0.25,98648.91,6621.22,55245.1,2359.62,20876.12,1759.44,29192.59,42047.52,57964.9,3243.77,1772.99,22607.3
37,1,#N/A,#N/A,PE,50,0.25,1323664.68,50158.33,546237.99,60846.62,205741.29,18093.39,310982.51,214120.69,429110.21,22689.97,16852.25,247073
37,1,#N/A,#N/A,PE,50,0.25,201478,21152,100629,7386.5,30242.5,6500,50945.5,81116,80575.5,4081,3707.5,38782.5
37,1,#N/A,#N/A,PE,50,0.25,411371.25,44287,213613.5,12637.5,63151.25,14495,101799.5,213044,179899.5,8946.75,7745,78197.75
37,1,#N/A,#N/A,PE,50,0.25,44791.73,413.09,20104.21,465.15,8690.73,451.4,8505.03,14966.23,30896.89,1890.15,1165.49,10045.7
37,1,#N/A,#N/A,PE,50,0.25,363026.91,36860.52,202279.75,15858.22,75889.47,17768.09,131275.64,185580.37,179358.45,9394.67,7592.24,80779.15
37,1,#N/A,#N/A,PE,50,0.25,1196157.25,54629.5,493551,54565.25,179808.25,23044.25,280921.25,238142.5,379345,19905.5,16718.25,220576.25
37,1,#N/A,#N/A,PE,50,0.25,1392034.93,67221.48,575521.44,63553.67,208576.34,29756.84,330373.91,292251.74,439914.86,23076.17,20798.25,257324.3
37,1,#N/A,#N/A,PE,50,0.25,359829.35,29408.1,179791.8,13035.1,63438.7,11713.45,101098.5,153436.9,162259.95,8589.4,6837.6,73091.6
37,1,#N/A,#N/A,PE,50,0.25,468004.48,38702.79,223614.31,16439.55,71274.88,12193,111318.23,182055.13,185365.09,9463,7639.49,88304.35
37,1,#N/A,#N/A,PE,50,0.25,1730280.09,85775.98,719624.25,77761.28,267469.53,45709.91,427626.36,431565.13,572856.05,30450.83,28767.76,325551.35
37,1,#N/A,#N/A,PE,50,0.25,1510395.66,76070.32,629311.9,69517.32,227054.32,34110.99,363399.69,328075.22,478523.75,25000.57,22442.49,279669.5
37,1,#N/A,#N/A,PE,50,0.25,33457.5,3907.5,16154.5,1347.75,4769.25,1801,9070.75,16436.5,12001.25,594,794.75,6323.75
37,1,#N/A,#N/A,PE,50,0.25,1064190.75,66322.1,470595.3,43967.2,161418.7,24186.05,252497.1,303367.2,374595.35,19303.3,15938,198117.2
37,1,#N/A,#N/A,PE,50,0.25,158525.5,17629,81353,5332.25,24627.75,7750.5,42779.25,87406.5,66492.25,3339,3477.75,30409.75
37,1,#N/A,#N/A,PE,50,0.25,425028.59,39620.18,215308.6,18225.68,77242.43,20210.51,135097.31,197523.28,180070.25,9363.68,9077.51,87882.25
37,1,#N/A,#N/A,PE,50,0.25,1211417.69,58040.38,505383.98,55399.39,182520.01,28395.08,290531.45,283091.24,388056.74,20343.33,17768.07,222360.77
37,1,#N/A,#N/A,PE,50,0.25,63625,5039.4,33536.2,1315.55,10454.8,1095.45,15239.65,24071.3,28601.4,1504.95,1894.75,12081.8
37,1,#N/A,#N/A,PE,50,0.25,297368,26185.75,150001.75,5312.75,51749,5091,68706.75,138547.25,165574.5,9114.25,7002.5,63865.25
37,1,#N/A,#N/A,PE,50,0.25,961939.38,37246.5,397412.94,41945.24,147224.89,12954.11,224940.38,162156.5,304746.06,16476.1,15666.39,177958.24
37,1,#N/A,#N/A,PE,50,0.25,86928.5,9436.7,45649.1,3008.9,13598.4,2924.1,22485.7,38426.4,38115.7,1932.1,1506,16907.4
37,1,#N/A,#N/A,PE,50,0.25,207216.75,21255.25,108245.75,6389,32815.5,7275.5,51901.5,107741.75,92753.75,4621.5,3693.25,39489.75
37,1,#N/A,#N/A,PE,50,0.25,22118,1770.4,13154.7,622.3,4678.8,516.2,6541.4,9665.8,13105.9,680.2,238,4777.3
37,1,#N/A,#N/A,PE,50,0.25,220786.23,20172.39,122862.61,7532.25,44256.08,7119.55,69352.33,100652.83,115533.94,6133.3,4410.99,48222.55
37,1,#N/A,#N/A,PE,50,0.25,1199570.75,57822.6,493990.3,55735.2,179010.95,28229.8,287768.1,261239.2,372353.1,19489.05,17861.5,220577.95
37,1,#N/A,#N/A,PE,50,0.25,1337381.71,61559.42,558203.92,56505.44,200498.95,24017.51,314821.17,271844.34,418684.86,22459.88,26070.17,246229.85
37,1,#N/A,#N/A,PE,50,0.25,395073.52,19073.41,168353.79,7438.1,74376.02,5817.35,87200.22,154001.77,227787.11,13345.35,10369.26,90429.55
37,1,#N/A,#N/A,PE,50,0.25,485142.25,36751,217303.5,20004.5,72208.25,18740.5,122892,189011,167599.5,8557.25,9199,89720.25
37,1,#N/A,#N/A,PE,50,0.25,1401697.16,65928.62,586974.05,62433.42,216764.42,30574.39,340116.24,316098.57,466397.05,24823.22,21100.74,262377.1
37,1,#N/A,#N/A,PE,50,0.25,1449639.84,51677.78,584229.4,67949.63,221109.38,22186.56,337540.16,229986.98,450423.35,23800.48,18597.26,267492.2
37,1,#N/A,#N/A,PE,50,0.25,332662.84,26916.18,177036.35,12788.93,66339.43,9922.01,104362.81,134726.03,165549.5,8880.18,5864.51,72178.25
25,14,7.2,14,PE,50,0.00001,1251403.8,138285.51,772308.95,27115.54,258081.74,17492.17,482152.02,521791.45,688524.51,57869.95,47857.78,261234.35
25,14,7.2,14,PE,50,0.00001,1225245.33,137956.87,757908.13,27885.34,254612.39,17805.12,482868.28,519123.93,675134.51,56773.7,49177.02,259744.16
25,14,7.2,14,PE,50,0.00001,1255195.29,141582.12,764449.68,27642.86,256044.33,18234.61,481942.78,525769.45,685271.62,59166.34,49793.92,260895.61
25,14,7.2,14,PE,50,0.00001,675938.12,96546.6,436392.03,19811.15,163831.96,13671.32,319726.01,295649.17,455236.38,35784.1,24171.52,165887.05
25,14,7.2,14,PE,50,0.0001,1371237.51,137223.77,845641.87,28874.31,263936.22,17429.19,500954.68,583272.78,666167.88,52932.52,55778.74,278666.22
25,14,7.2,14,PE,50,0.0001,977551.27,117657.74,597789.72,24073.1,198524.29,17513.44,363333.79,454334.48,529064.28,48251.32,39033.68,212765.69
25,14,7.2,14,PE,50,0.0001,1357954.27,163824.49,807492.75,29393.29,271433.97,20432.13,507149.71,581034.78,754838.4,72062.58,55326.82,267920.08
25,14,7.2,14,PE,50,0.0001,1400150.82,161732.7,878779.33,32816.45,297475.85,20894.66,571582.56,602234.16,787253.86,65058.63,55432.29,305285.13
25,24,NA,0,PLA,50,2.5,900495.99,77088.52,609712.73,5887.35,215397.9,14577.54,288489.19,347377.8,610279.46,36125.09,31559.93,195311.42
25,24,NA,0,PLA,50,2.5,3012613.62,265568.9,1709729.24,47066.34,549142.86,78612.76,824883.48,1498924.7,1567070.49,89135.98,110605.3,638387.65
25,24,NA,0,PLA,50,2.5,916798.1,76965.4,526328.54,17827.77,184928.1,20013.9,306487.16,411818.39,504660.08,34393.6,27551.43,200029.6
25,24,NA,0,PLA,50,2.5,1163713.03,67714.2,647514.78,5417.49,234680.22,22646.82,272620.55,489120.35,722075.18,45126.07,34424.24,268806.66
25,24,NA,0,PLA,50,2.5,1263552.14,113745.41,732960.69,20920.23,250290.67,25458.65,423260.88,535721.05,668198.9,46820.55,49805.62,270938.84
20,28,NA,12,PVC,50,0.2,2631097.46,465856.77,1383896.72,93690.85,468937.43,107819.79,918059.99,1851998.34,1111291.39,69522.31,80553.05,575206.2
20,28,NA,12,PVC,50,0.2,2859008.44,356256.9,1505126.26,97856.13,476732.41,151016.45,1011766.29,1563639.23,1112907.17,69089.03,131780.25,619947.89
20,28,NA,12,PVC,50,0.2,3951359.76,615762.33,2200279.21,155930.82,699769.87,176802.7,1467339.1,2627714.65,1605990.38,101439.9,168367.87,903549.82
20,28,NA,12,PVC,50,0.2,2372808.1,282618.57,1312540.77,54833.06,449202,79654.52,915813.34,1223844.72,1118121.93,83480.76,127311.26,568736.96
20,28,NA,12,PVC,50,0.2,854049.93,112154.75,486383.66,24062.52,158571.63,28450.4,317873.18,453417.11,411364.37,33426.13,44010.85,194624.81
20,28,NA,12,PVC,50,0.2,1285948.38,162923.63,709419,28186.86,252831.33,39603.78,497044.29,640612,676057.22,57374.9,62711.15,291919.76
20,28,NA,12,PVC,50,0.2,2322509.81,363607.32,1353693.99,97597.45,373233.76,93646.2,795134.68,1540041.13,849607.65,54599.81,117572.35,531572.97
20,28,NA,12,PVC,50,0.2,747866.68,75141.27,420812.87,13566.88,136635.08,21513.03,287957.41,337947.25,332501.68,23269.1,42821.87,180278.52
29,14,7.25,NA,PE,63,4,3406637.86,330657.17,2300131.55,87718.77,754621.81,83553.83,1336250.03,1437573.55,2087838.29,148537.91,209849.61,819043.22
29,14,7.25,NA,PE,63,4,1282982.44,121415.8,856211.27,22093.13,273335.8,27437.78,472581.98,495917.48,731238.74,43027.42,85384.92,319370.22
29,14,7.25,NA,PE,63,4,1651410.13,164136.03,1050002.39,44613.97,325492.6,42981.52,587868.46,740218.79,839403.75,47666.57,97897.37,387352
29,14,7.25,NA,PE,63,4,534143.73,35812.82,333600.81,8194.86,123524.53,15763.22,305220.03,192601.69,294635.54,31008.79,32234.38,121511.19
29,14,7.25,NA,PE,63,4,2324748.08,154123.51,1332039.56,26435.07,435456.04,86853.99,949061.6,835840.78,1096294.85,77088.35,173925.72,624472.32
29,14,7.25,NA,PE,63,4,1170530.25,96831.56,724443.94,23674.05,230860.04,31526.99,429686.28,513444.65,611560.43,36879.92,62918.25,285185.14
29,14,7.25,NA,PE,63,4,2099114.96,132239.98,1204302.01,26863.83,400382.97,77607.03,883116.71,723166.88,970663.28,71251.74,169398.53,543263.3
29,14,7.25,NA,PE,63,4,3222193.35,147086.36,2024138.6,31777.04,868041.69,97689.29,2476780.46,1041606.37,1998968.22,275429.94,159712.77,668728.8
29,14,7.25,NA,PE,63,4,923099.2,51886.23,631424.52,11022.21,275517.02,17717.69,741139.67,319908.89,658389.02,90339.85,28706.8,178032.33
29,14,7.25,NA,PE,63,8,1347847.13,128952.75,843201.22,24890.15,277834.36,32502.63,491465.44,562411.45,740674.67,48202.34,69313.63,315867.75
29,14,7.25,NA,PE,63,8,1104908.47,86074.01,657100.39,17103.41,207556.34,35975.57,408119.2,415556.38,519835.45,34781.08,86135.09,286459.03
29,14,7.25,NA,PE,63,8,593049.06,41953.06,331145.36,8072.65,109489.19,23201.69,222055.88,224144.71,269928.48,19634.14,44241.89,152954.87
29,14,7.25,NA,PE,63,8,1519757.13,124229.07,894843.43,25677.68,281817.71,48515.25,554707.45,614311.21,712128.88,45464.08,103458.11,386470.2
29,14,7.25,NA,PE,63,8,1631660.86,121805.36,950777.4,20286.81,317281.83,56224.88,624327.9,605888.38,804135.38,58644.2,119568.62,424852.26
29,14,7.25,NA,PE,63,8,1927426.58,146798.34,1143144.42,36432.74,373214.93,64506.87,714770.78,792089.21,966259.71,60269.17,113194.03,477323.02
29,14,7.25,NA,PE,63,8,1627259.98,141484.09,1029542.16,35005.01,336953.35,45910.6,665583.63,678406.42,865928.24,60470.17,97155.24,388929.23
29,14,7.25,NA,PE,63,8,1928460.15,247405.23,1255563.78,64459.24,395545.15,60843.61,886178.99,990200.22,950910.34,59774.96,128895.43,503644.31
29,14,7.25,NA,PE,63,8,328525.16,28109.88,190340.64,4996.68,62299.48,10522.5,126298.04,129374.39,158802.61,11589.74,21868.16,79116.45
17,16,7.2,12,PS,63,0.00042,186395,10316.6,136705.7,2533.28,52623.92,2545.04,68306.7,51391.2,171787.7,7030.48,94.36,49755.18
17,16,7.2,12,PS,63,0.00042,459235.22,41638.61,319128.64,11633.34,96926.1,17053.88,207712.13,146212.15,258028.3,12961.4,71403.12,160706.95
17,16,7.2,12,PS,63,0.00042,97659.04,8262.37,68019.1,2017.37,24089.34,2842.59,40562.71,31921.75,69153.43,3148.72,8376.85,31096.11
17,16,7.2,12,PS,63,0.0042,135000.5,7917.3,98370.2,1952.26,37474.54,2072.88,50193,38040.1,120751,5035.26,1373.22,36716.56
17,16,7.2,12,PS,63,0.0042,144133.86,13202.08,100265.2,3642.44,30558.3,5335.14,65319.34,45939,81206.82,4136.04,22421.52,50545.9
17,16,7.2,12,PS,63,0.0042,273042,21249.6,193003.2,5511.28,65193.42,7573.54,114051.2,82378.2,191832.2,8806.98,25588.36,86676.68
17,16,7.2,12,PS,63,0.042,20920.69,2294.27,13940.35,518,5058.16,758.18,8885.11,8554.4,12936.78,666.15,2071.11,6868.29
17,16,7.2,12,PS,63,0.042,37845.81,3744.79,25344.84,944.28,7717.92,1425.4,16786.24,13437.15,19648.38,1049.5,5774.97,12943.7
17,16,7.2,12,PS,63,0.042,171796.57,10664.09,124418.58,2770.03,45251.03,3268.78,66473.5,48092.12,143226.74,6028.17,6714.01,49332.81
25,36,#N/A,0,PP,75,5,3447573.84,329170.5,2545179.94,70520.19,915008.43,82844.33,1187786.25,1477671.42,2658993.32,142715.8,52703.12,767087.91
25,36,#N/A,0,PP,75,5,2299634.8,209012.82,1769695.26,50112.03,680006.83,51582.25,811117.96,873609.39,2000872.27,104859.78,16548.34,525549.94
25,36,#N/A,0,PP,75,5,3995015.22,420309.62,3026042.06,116656.75,1066878.13,119973.3,1367949.41,1880482.06,3182411.56,163696.93,11741.39,904913.52
25,36,#N/A,0,PP,75,5,5175809.83,533377.66,3805765.16,165117.01,1322129.52,166302.1,1770032.59,2470848.19,3893159.99,200253.77,30866.41,1155714.74
25,36,#N/A,0,PP,75,5,4334886.62,366812.94,3316171.16,85109.57,1299734.45,103318.23,1563660.02,1821616.88,3847977.1,199881.28,10901.8,1004728.9
25,36,#N/A,0,PP,75,5,1443120.91,149218.04,1061090.36,40443.54,366938.43,42032.7,487065.27,683488.16,1077196.67,55841.61,17355.09,320870.26
25,36,#N/A,0,PP,75,5,5067990.44,484524.59,3778971.24,113301.17,1378217.49,125817.67,1776879.68,2178607.91,4019190.4,214400.9,59129.35,1141307.26
25,36,#N/A,0,PP,75,5,4762732,477468.39,3581398.56,129753.86,1275766.65,136434.49,1644593.85,2217723.04,3762017.97,194234.22,29307.78,1083526.71
25,36,#N/A,0,PP,75,5,5539808.36,533502.76,4169820.45,138334.34,1507457.59,155947.95,1938232.3,2598858.44,4463802.4,232595.44,28005.86,1261125.54
25,36,#N/A,0,PP,75,5,3580523.6,366420.39,2739536.68,106863.69,968333.39,109279.89,1235615.44,1708782.85,2894772.49,148607.94,5606.34,821080.15
25,36,#N/A,0,PP,75,5,3755482.84,290916.83,2742068.53,42310.65,1049142.65,80695.47,1393246.53,1679639.78,3044210.23,161302.41,67691.75,898061.94
25,36,#N/A,0,PP,75,5,3449657.43,349550.96,2542880.99,73567.95,909108.62,83195.05,1189003.46,1466200.27,2646308.44,140468.65,52909.72,780878.01
25,36,#N/A,0,PP,75,5,3437582.4,293757.15,2547999.05,57516.29,939939.83,80804.18,1240095.51,1534546.53,2745102.94,144816.7,54568.56,813527.5
25,36,#N/A,0,PP,75,5,3624919.16,344399.13,2674162.14,70176.97,982904.17,90174.99,1260056.65,1634904.03,2886570.93,151517.33,34853.42,814758.27
25,36,#N/A,0,PP,75,5,3202901.03,288435.69,2389457.45,64700.59,892409.57,80810.15,1136612.78,1437549.78,2626184.77,137803.35,24614.08,731113.21
25,36,#N/A,0,PP,75,5,2376288.15,414829.03,1565817.43,18822.17,539808.01,36776,753120.94,822045.95,1453055.38,90354.41,25205.97,421041.06
25,5,7.88,14,PE,98,0.012,422324.33,47103.76,256994.07,6854.85,80974.67,6512.24,142225.11,178431.1,224061.4,20561.39,14097.51,83061.85
25,5,7.88,14,PE,98,0.012,835785.99,78269.25,512383.69,16496.39,159401.26,12916.51,279779.21,336227.07,428754.54,41531.75,30261.52,178912.75
25,5,7.88,14,PE,98,0.012,747210.1,81207.66,452171.92,12251.09,144129.65,11531.85,250413.83,309399.69,401777.15,39440.38,25638.62,149774.49
25,15,7.3,12,PS,100,0.005,1873555.38,131366.44,1014499.04,69413.91,365441.24,45614.68,531245.03,594899.93,955332.05,46765.64,31653.95,356609.11
25,15,7.3,12,PS,100,0.005,5989544.24,440449.11,3035710.01,219435.57,1146190.75,127911.14,1632915.62,1718060.85,2968726.99,146410.72,83317.08,1080986.2
25,15,7.3,12,PS,100,0.005,4186543.19,299326.63,2254898.98,146301.4,825566.29,93156.69,1168905.32,1247442.98,2173478.33,104605.98,70798.91,793657.05
25,15,7.3,12,PS,100,0.005,13584303.99,1769060.23,9120348.62,161688.25,3550805.72,323143.83,4655799.66,6170778.32,10591051.86,545355.94,41507.52,2834450.54
25,15,7.3,12,PS,100,0.005,13997316.37,2970338.84,8114022.48,118602.45,2985588.94,266945.1,4195713.95,5819127.66,9187653.32,466299.79,44094.88,2453578.59
25,15,7.3,12,PS,100,0.005,9438270.4,2677644.2,4623322.9,68225.37,1557512.63,164365.46,2459790.15,3680656.4,4951206.95,246056.52,49463.79,1364629.57
25,30,7.3,12,PS,100,0.005,7941214.13,593239.6,4485502.31,228634.41,1526271.52,160354.35,2092107.82,3737804.68,4431813.91,213508.11,99659.8,1573165.62
25,30,7.3,12,PS,100,0.005,6108690.49,429978.28,3485852.01,185365.35,1206293.83,135881.5,1576464.48,2621189.74,3556629.85,171083.41,72166.89,1206720
25,30,7.3,12,PS,100,0.005,8877835.53,719730.34,4739363.97,235159.02,1573438.89,169456.81,2170431.94,4752943.25,4662388.52,230341.53,103830.91,1693853.5
35,30,7.3,12,PS,100,0.005,4024636.47,193630.2,2251806.41,137496.04,873155.93,94956.66,1161375.2,1325435.96,2445213.71,114104.06,54211.92,802729.06
25,30,7.3,12,PS,100,0.005,3918432.5,170300.49,2226141.33,135864.53,866685.11,92638.98,1173850,1208962.88,2395824.95,110002.67,56209.72,794894.28
25,30,7.3,12,PS,100,0.005,5924645.52,247868.13,3270524.54,210425.41,1315198.34,140579.27,1805632.94,1658335.61,3622898.28,162068.37,83587.77,1204536.59
25,16,NA,0,PVC,110,0.583,427896.17,44453.26,251507.36,11311.57,89402.5,13161.42,210446.08,204810.06,216011.1,20675.86,16551.8,84143.8
25,16,NA,0,PVC,110,0.583,560156.87,72846.82,344776.04,10463.59,115185.36,8764.18,202142.84,270204.82,301393.14,19899.65,25301.27,130702.1
25,16,NA,0,PVC,110,0.583,283043.04,31056.28,171625.03,4975.94,56088.64,4941.68,103462.32,125512.99,142819.73,10137.51,13280.51,62053.82
25,16,NA,0,PVC,110,0.583,1088634.76,142108.35,611342.97,14085.84,210944.4,19657.24,334273.22,523667.82,584398.43,37731.6,29523.23,230007.2
25,16,NA,0,PVC,110,0.583,753642.68,65536.23,525267.69,9832.92,190263.84,12070.59,253867.16,251922.99,532868.11,29076.42,33195.25,173496.05
25,16,NA,0,PVC,110,0.583,330171.27,41458.5,181903.8,12641.54,47928.79,12028.67,104458.73,179724.92,116266.77,6007.34,24082.37,68146.83
16,56,5.8,16,PS,115,2.5,1954698.05,144345.45,1502736.85,26801.7,640245.2,33529.25,731478.4,642450.9,1876722.35,99727.25,9873.1,455514
16,56,5.8,16,PS,115,2.5,1422384.32,128278.39,1149008.49,18466.54,433168.89,22382.9,557090.77,423541.48,1624640.24,185693.49,18237.45,265452.79
16,56,5.8,16,PLA,115,2.5,1299824.32,94868.93,1225865.37,3783.76,462555.51,3539.16,561139.04,159870.57,2101197.13,303185.7,8099.2,181956.36
16,56,5.8,16,PLA,115,2.5,1294334.76,117179.1,951761.81,10574.57,355544.63,15297.91,471952.74,378175.89,1314053.69,142074.51,15601.5,238174.02
16,56,5.8,16,PET,115,2.5,1116467.86,109828.08,784643.95,13843.44,315616.55,16527.64,404051.59,346681.5,959645.82,63961.04,12569.27,234765.9
16,56,5.8,16,PS,115,2.5,755976.12,65352.84,668645.09,5340.01,256204.27,5447.61,316254.87,157479.98,1078397.64,144505.16,4643.79,120939.41
16,56,5.8,16,PET,115,2.5,2470469.48,250114.04,1918223.99,29483.24,839843.86,40021.64,1286020.75,774034.24,2435342.21,169254.73,30591.38,536138.2
16,56,5.8,16,PET,115,2.5,2240093.71,246141.25,1589446.77,25123.28,641449.58,30578.56,760152.47,794339.58,1873945.97,111182.74,27030.48,497146.28
16,56,5.8,16,PS,115,2.5,1802889.24,210332.04,1198554.99,15997.21,446429.83,21159.13,633181.61,536506.64,1445644.32,115386.22,28484.67,338710.37
16,56,5.8,16,PLA,115,2.5,819248.73,60648.67,666405.02,6660.5,258573.76,8718.83,311551.94,210550.12,992040.32,113404.65,6871.35,152280.83
16,56,5.8,16,PLA,115,2.5,990449.7,88029.7,785564.87,11777.45,310128.13,11396.31,385133.3,261991.7,1112845.48,115751.63,8362.18,190162.12
16,56,5.8,16,PET,115,2.5,920868.1,82633.35,759587.54,4275.89,275312.04,5709.88,361219.78,193320.44,1170539.7,156506.93,14817.51,145909.27
16,56,5.8,16,PS,115,2.5,1850309.27,167593.94,1431494.14,24736.84,622163.19,27699.65,755320.87,567410.08,1814967.89,104225.74,10378.35,422911.79
16,56,5.8,16,PLA,115,2.5,2344976.11,175097.85,2249389.49,4903.62,851171.77,8351.25,1023090.5,270355.61,3947730.82,576708.18,7315.31,314883.12
16,56,5.8,16,PET,115,2.5,2208855,173564.86,1920822.67,18899.22,763725.59,23479.2,896780.46,469058.57,2973646.49,343025.75,7065.21,395116.51
16,56,5.8,16,PLA,115,5,1067144.3,83964.6,845143.52,13880.25,344724.01,14284.47,413129.72,313497.61,1167596.84,107075.05,5524.11,221194.33
16,56,5.8,16,PLA,115,5,2090910.72,179556.41,1847209.55,9335.6,711513.71,11042.75,851505.4,381377.76,2975996.8,388340.72,15077.81,338395.93
16,56,5.8,16,PS,115,5,1107592.8,131957.32,735000.03,11778.51,274250.37,13360.65,375279.71,385106.32,832884.58,60950.34,18193.21,224656.15
16,56,5.8,16,PS,115,5,572789.05,91059.18,344496.68,9790.32,117003.21,12368.28,186079.8,281041.56,308209.75,21509.99,16573.52,119397.05
16,56,5.8,16,PET,115,5,513695.36,82981.71,282835.92,23103.63,97042,27269.88,179524.61,422408.12,218546.78,12665.18,12998.58,117346.44
16,56,5.8,16,PS,115,5,2315078.94,170268.72,1935450.45,25932.27,826416.77,26605.8,929087.48,532572.46,2775274.74,235559.29,4568.53,486981.47
16,56,5.8,16,PET,115,5,3048920.96,317639.16,2498174.13,31468.49,937098.55,26868.93,1237736.19,769754.56,3691798.66,462979.66,28043.01,517985.25
16,56,5.8,16,PLA,115,5,2553401.07,184734.36,2344066.2,10880.95,911808.48,15449.99,1067958.38,367857.05,3945204.39,527414.2,6470.28,393509.82
16,56,5.8,16,PET,115,5,1367417.33,186886.29,904101.34,11916.82,329044.73,13046.24,493429.88,376478.19,1077089.48,93712.74,24947.72,239688.4
16,56,5.8,16,PS,115,5,1369791.94,170211.59,1034080.8,36534.69,376067.87,39398.05,541994.7,688072.05,1463974.2,195837.68,18208.62,244321.5
16,56,5.8,16,PET,115,5,1528424.26,160791.18,1280577.4,26307.56,473871.7,31254.99,629997.07,533782.09,2042029.61,290937.19,12906.48,239728.46
16,56,5.8,16,PS,115,5,1499893.06,119960.76,1148585.68,24850.54,490600.1,29756.78,557723.44,450595.01,1437367.81,79457.76,10915.96,346530.9
16,56,5.8,16,PLA,115,5,1890349.93,407072.01,1332387.59,36056.07,400947.52,20463.68,841190.46,1313422.32,1076166.95,71202.27,109963.87,402505.77
